0.00027812,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0.00063967,2
0.00063967,2
0.00063967,2
0.00063967,2
0.00063967,2
0.00066748,2
0.00069529,2
0.00069529,2
0.00069529,2
0.00075091,2
0.00075091,2
0.00075091,2
0.00077872,2
0.00077872,2
0.00075091,2
0.00077872,2
0.00075091,2
0.00077872,2
0.00075091,2
0.00069529,2
0.00066748,2
0.00066748,2
0.00066748,2
0.00066748,2
0.00077872,2
0.001474,2
0.0058961,2
0.01335,3
0.01335,3
0.0183,3
0.016047,3
0.015157,3
0,2
0.016381,3
0.016604,3
0.017772,3
0.020442,3
0,2
0.019913,3
0.023473,3
0.022917,3
0.023862,3
0.022861,3
0.024363,3
0.022778,3
0.021582,3
0.023139,3
0.019997,3
0.018383,3
0.019579,3
0.021387,3
0.022027,3
0.020581,3
0.020525,3
0.018578,3
0.016965,3
0.016576,3
0.016353,3
0.016159,3
0.015936,3
0.015658,3
0.016186,3
0.01677,3
0.017327,3
0.017493,3
0.017688,3
0.017994,3
0.018189,3
0.018745,3
0.018801,3
0.018856,3
0.018828,3
0.019134,3
0.019496,3
0.018383,3
0.017354,3
0.015936,3
0.014518,3
0.014406,3
0.014379,3
0.014434,3
0.014963,3
0.01563,3
0.016214,3
0.01627,3
0.016159,3
0.015853,3
0.01588,3
0.016409,3
0.016186,3
0.015602,3
0.016075,3
0.016548,3
0.016965,3
0.01677,3
0.016604,3
0.016631,3
0.016214,3
0.015741,3
0.015352,3
0.014907,3
0.014434,3
0.014184,3
0.013544,3
0.013155,3
0.012682,3
0.012265,3
0.011764,3
0.011431,3
0.011069,3
0.010847,3
0.010346,3
0.010096,3
0.0097062,3
0.0093725,3
0.0092891,3
0.0091778,3
0.0087328,3
0.0085103,3
0.00826,3
0.0080097,3
0.0077872,3
0.0075926,3
0.0075091,3
0.0073979,2
0.0069529,2
0.0067582,2
0.0065913,2
0.0063967,2
0.0062576,2
0.0061464,2
0.0059239,2
0.0058404,2
0.005757,2
0.0055067,2
0.0053676,2
0.0052842,2
0.005173,2
0.0050339,2
0.0050061,2
0.0049505,2
0.0047558,2
0.0046723,2
0.0046167,2
0.0045333,2
0.0043664,2
0.0043108,2
0.004283,2
0.0041995,2
0.0041439,2
0.0041161,2
0.0040883,2
0.0040605,2
0.0040049,2
0.0039771,2
0.0039492,2
0.0039214,2
0.0038936,2
0.0035599,2
0.0035321,2
0.0035043,2
0.0034486,2
0.0033652,2
0.0033374,2
0.0032818,2
0.0032818,2
0.003254,2
0.0032261,2
0.0031427,2
0.0030871,2
0.0030315,2
0.0030315,2
0.0030036,2
0.0029202,2
0.0029202,2
0.0028924,2
0.0028646,2
0.0028368,2
0.0028368,2
0.0029202,2
0.0031705,2
0.0054789,2
0.01499,3
0.015769,3
0.013795,3
0.012682,3
0.012793,3
0.011876,3
0.012932,3
0.013099,3
0.01424,3
0.01385,3
0.013767,3
0.012682,3
0.012626,3
0.01207,3
0.012293,3
0.011597,3
0.010874,3
0.01093,3
0.01118,3
0.012432,3
0.011319,3
0.011097,3
0.010513,3
0.010318,3
0.010151,3
0.010346,3
0.010596,3
0.011291,3
0.011458,3
0.012348,3
0.012905,3
0.013044,3
0.013767,3
0.014295,3
0.014128,3
0.013127,3
0.012793,3
0.013155,3
0.013655,3
0.013377,3
0.01321,3
0.013099,3
0.013711,3
0.013961,3
0.014406,3
0.013961,3
0.014601,3
0.015102,3
0.015714,3
0.016019,3
0.016242,3
0.016548,3
0.017243,3
0.016325,3
0.016159,3
0.016103,3
0.015992,3
0.015547,3
0.015269,3
0.015018,3
0.015074,3
0.014768,3
0.01424,3
0.013989,3
0.013322,3
0.012905,3
0.012487,3
0.012015,3
0.013961,3
0.012738,3
0.012181,3
0.01182,3
0.011458,3
0.01118,3
0.010902,3
0.010707,3
0.01029,3
0.010012,3
0.0097619,3
0.0094281,3
0.0091778,3
0.0092613,3
0.0090944,3
0.0087885,3
0.0085938,3
0.0082322,3
0.0080654,3
0.0078707,3
0.0075926,3
0.0074257,3
0.0073144,2
0.0072588,2
0.006786,2
0.006647,2
0.0064523,2
0.0062576,2
0.0061185,2
0.0059517,2
0.0058126,2
0.0058126,2
0.011514,3
