0,0.013959,2
0,0.016567,2
0,0.015601,2
0,0.018451,2
0,0.016954,2
0,0.015988,2
0,0.015167,2
0,0.01594,2
0,0.015553,2
0,0.015263,2
0,0.013863,2
0,0.017147,2
0,0.014684,2
0,0.016181,2
0,0.01705,2
0,0.015795,2
0,0.016567,2
0,0.015795,2
0,0.01449,2
0,0.013718,2
0,0.013235,2
0,0.013186,2
0,0.012027,2
0,0.012317,2
0,0.013428,2
0,0.012172,2
0,0.016712,2
0,0.017099,2
0,0.015988,2
0,0.015022,2
0,0.014152,2
0,0.014056,2
0,0.013911,2
0,0.013283,2
0,0.015022,2
0,0.018258,2
0,0.019659,2
0,0.018934,2
0,0.018065,2
0,0.019659,2
0,0.022992,2
0,0.021881,2
0,0.020238,2
0,0.021591,2
0,0.021059,2
0,0.02019,2
0,0.022267,2
0,0.020287,2
0,0.020238,2
0,0.021784,2
0,0.021494,2
0,0.020866,2
0,0.020625,2
0,0.021687,2
0,0.021398,2
0,0.024296,2
0,0.022509,2
0,0.021398,2
0,0.020963,2
0,0.020673,2
0,0.020287,2
0,0.020142,2
0,0.019707,2
0,0.021591,2
0,0.022026,2
0,0.02077,2
0,0.019949,2
0,0.019466,2
0,0.022798,2
0,0.02246,2
0,0.021156,2
0,0.02077,2
0,0.024102,2
0,0.021301,2
0,0.021736,2
0,0.023716,2
0,0.024151,2
0,0.022943,2
0,0.022267,2
0,0.021301,2
0,0.020818,2
0,0.019949,2
0,0.019224,2
0,0.023523,2
0,0.023523,2
0,0.021543,2
0,0.020238,2
0,0.02019,2
0,0.020045,2
0,0.020335,2
0,0.020045,2
0,0.021977,2
0,0.02845,2
0,0.023475,2
0,0.021977,2
0,0.020866,2
0,0.020383,2
0,0.022895,2
0,0.02217,2
0,0.020866,2
0,0.024585,2
0,0.021543,2
0,0.02019,2
0,0.019466,2
0,0.018886,2
0,0.018886,2
0,0.019949,2
0,0.021977,2
0,0.019997,2
0,0.016857,2
0,0.015601,2
0,0.01478,2
0,0.013766,2
0,0.013235,2
0,0.012848,2
0,0.011737,2
0,0.011399,2
0,0.010723,2
0,0.01024,2
0,0.0099018,2
0,0.009612,2
0,0.0094188,2
0,0.0086943,3
0,0.0082596,3
0,0.0080664,3
0,0.0079215,3
0,0.013186,2
0,0.011737,2
0,0.010578,2
0,0.0099018,2
0,0.010337,2
0,0.010385,2
0,0.0099984,2
0,0.0098052,2
0,0.009612,2
0,0.0092256,2
0,0.0087909,3
0,0.0085011,3
0,0.008163,3
0,0.0079215,3
0,0.0076799,3
0,0.0076316,3
0,0.0069071,3
0,0.0072935,3
0,0.0071486,3
0,0.0070037,3
0,0.0064724,3
